annotation_id,annotator,choice,created_at,id,image,lead_time,ptz,updated_at,timestamp
36506,9,,2025-10-21T01:26:09.392487Z,1040550,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/003/12/1735905671.000000000.jpg,,"{""pan"":174.0500030517578,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:09.392497Z,1735905671
34498,9,Abnormal,2025-10-21T00:45:57.409046Z,1040555,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/003/17/1735923736.000000000.jpg,,"{""pan"":174.0500030517578,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T00:45:57.409055Z,1735923736
36513,9,,2025-10-21T01:26:10.747655Z,1040560,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/003/22/1735941768.000000000.jpg,,"{""pan"":174.0500030517578,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:10.747663Z,1735941768
34501,9,Abnormal,2025-10-21T00:45:58.032352Z,1040565,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/004/03/1735959823.000000000.jpg,,"{""pan"":174.0500030517578,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T00:45:58.032367Z,1735959823
34506,9,Abnormal,2025-10-21T00:45:59.110384Z,1040570,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/004/08/1735977604.000000000.jpg,,"{""pan"":174.0500030517578,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T00:45:59.110397Z,1735977604
34510,9,Abnormal,2025-10-21T00:46:00.027500Z,1040575,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/004/13/1735995677.000000000.jpg,,"{""pan"":174.0500030517578,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T00:46:00.027513Z,1735995677
34512,9,Abnormal,2025-10-21T00:46:00.707669Z,1040580,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/004/18/1736013728.000000000.jpg,,"{""pan"":174.0500030517578,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T00:46:00.707681Z,1736013728
36523,9,,2025-10-21T01:26:12.420052Z,1040585,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/004/23/1736031805.000000000.jpg,,"{""pan"":174.0500030517578,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:12.420061Z,1736031805
36528,9,,2025-10-21T01:26:13.111921Z,1040590,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/005/04/1736049841.000000000.jpg,,"{""pan"":174.0500030517578,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:13.111928Z,1736049841
36533,9,,2025-10-21T01:26:14.210660Z,1040595,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/005/09/1736067626.000000000.jpg,,"{""pan"":174.0500030517578,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:14.210676Z,1736067626
36536,9,,2025-10-21T01:26:14.661156Z,1040600,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/005/14/1736085719.000000000.jpg,,"{""pan"":174.0500030517578,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:14.661165Z,1736085719
34519,9,Abnormal,2025-10-21T00:46:02.822168Z,1040605,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/005/19/1736103762.000000000.jpg,,"{""pan"":174.0500030517578,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T00:46:02.822178Z,1736103762
36542,9,,2025-10-21T01:26:15.813119Z,1040610,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/006/00/1736121806.000000000.jpg,,"{""pan"":174.0500030517578,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:15.813140Z,1736121806
36547,9,,2025-10-21T01:26:16.578577Z,1040615,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/006/05/1736139880.000000000.jpg,,"{""pan"":174.0500030517578,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:16.578585Z,1736139880
36551,9,,2025-10-21T01:26:17.194461Z,1040620,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/006/10/1736157643.000000000.jpg,,"{""pan"":174.0500030517578,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:17.194495Z,1736157643
36556,9,,2025-10-21T01:26:17.986039Z,1040625,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/006/15/1736175706.000000000.jpg,,"{""pan"":174.0500030517578,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:17.986051Z,1736175706
34526,9,Abnormal,2025-10-21T00:46:04.700086Z,1040630,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/006/20/1736193739.000000000.jpg,,"{""pan"":174.0500030517578,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T00:46:04.700097Z,1736193739
34528,9,Abnormal,2025-10-21T00:46:05.305290Z,1040635,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/007/09/1736240409.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T00:46:05.305300Z,1736240409
36563,9,,2025-10-21T01:26:19.026196Z,1040640,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/007/14/1736258463.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:19.026205Z,1736258463
34533,9,Abnormal,2025-10-21T00:46:06.535527Z,1040645,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/007/19/1736276519.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T00:46:06.535537Z,1736276519
36567,9,,2025-10-21T01:26:19.904294Z,1040650,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/008/00/1736294610.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:19.904301Z,1736294610
36572,9,,2025-10-21T01:26:20.866283Z,1040655,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/008/05/1736312670.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:20.866300Z,1736312670
36577,9,,2025-10-21T01:26:21.766965Z,1040660,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/008/10/1736330442.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:21.766974Z,1736330442
36580,9,,2025-10-21T01:26:22.340925Z,1040665,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/008/15/1736348502.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:22.340935Z,1736348502
34542,9,Abnormal,2025-10-21T00:46:08.742961Z,1040670,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/008/20/1736366573.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T00:46:08.742968Z,1736366573
36586,9,,2025-10-21T01:26:23.840118Z,1040675,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/009/01/1736384669.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:23.840137Z,1736384669
36591,9,,2025-10-21T01:26:24.946542Z,1040680,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/009/06/1736402747.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:24.946553Z,1736402747
36596,9,,2025-10-21T01:26:26.105734Z,1040685,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/009/11/1736420440.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:26.105745Z,1736420440
36601,9,,2025-10-21T01:26:27.377812Z,1040690,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/009/16/1736438474.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:27.377832Z,1736438474
34547,9,Abnormal,2025-10-21T00:46:10.026757Z,1040695,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/009/21/1736456543.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T00:46:10.026769Z,1736456543
36606,9,,2025-10-21T01:26:28.364728Z,1040700,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/010/02/1736474664.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:28.364738Z,1736474664
36611,9,,2025-10-21T01:26:29.853602Z,1040705,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/010/07/1736492743.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:29.853621Z,1736492743
36616,9,,2025-10-21T01:26:30.671324Z,1040710,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/010/12/1736510441.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:30.671332Z,1736510441
34548,9,Abnormal,2025-10-21T00:46:10.293415Z,1040715,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/010/17/1736528492.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T00:46:10.293429Z,1736528492
34553,9,Abnormal,2025-10-21T00:46:11.643717Z,1040720,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/010/22/1736546539.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T00:46:11.643724Z,1736546539
36625,9,,2025-10-21T01:26:32.757246Z,1040725,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/011/03/1736564558.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:32.757259Z,1736564558
36630,9,,2025-10-21T01:26:33.712413Z,1040730,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/011/08/1736582411.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:33.712424Z,1736582411
36635,9,,2025-10-21T01:26:34.872371Z,1040735,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/011/13/1736600464.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:34.872382Z,1736600464
34555,9,Abnormal,2025-10-21T00:46:12.043212Z,1040740,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/011/18/1736618515.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T00:46:12.043232Z,1736618515
36639,9,,2025-10-21T01:26:36.223186Z,1040745,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/011/23/1736636556.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:36.223208Z,1736636556
36644,9,,2025-10-21T01:26:37.251544Z,1040750,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/012/04/1736654597.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:37.251552Z,1736654597
36649,9,,2025-10-21T01:26:38.988519Z,1040755,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/012/09/1736672433.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:38.988530Z,1736672433
36654,9,,2025-10-21T01:26:40.218599Z,1040760,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/012/14/1736690507.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:40.218610Z,1736690507
34562,9,Abnormal,2025-10-21T00:46:13.581858Z,1040765,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/012/19/1736708562.000000000.jpg,,"{""pan"":174.0500030517578,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T00:46:13.581871Z,1736708562
36658,9,,2025-10-21T01:26:41.113682Z,1040770,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/013/00/1736726653.000000000.jpg,,"{""pan"":174.0500030517578,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:41.113690Z,1736726653
36663,9,,2025-10-21T01:26:41.903598Z,1040775,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/013/05/1736744708.000000000.jpg,,"{""pan"":174.0500030517578,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:41.903609Z,1736744708
36668,9,,2025-10-21T01:26:43.011467Z,1040780,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/013/10/1736762436.000000000.jpg,,"{""pan"":174.0500030517578,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:43.011475Z,1736762436
36673,9,,2025-10-21T01:26:44.032553Z,1040785,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/013/15/1736780504.000000000.jpg,,"{""pan"":174.0500030517578,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:44.032571Z,1736780504
34568,9,Abnormal,2025-10-21T00:46:15.497121Z,1040790,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/013/20/1736798589.000000000.jpg,,"{""pan"":174.0500030517578,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T00:46:15.497137Z,1736798589
36678,9,,2025-10-21T01:26:45.426898Z,1040795,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/014/01/1736816626.000000000.jpg,,"{""pan"":174.0500030517578,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:45.426909Z,1736816626
36683,9,,2025-10-21T01:26:46.610159Z,1040800,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/014/06/1736834707.000000000.jpg,,"{""pan"":174.0500030517578,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:46.610180Z,1736834707
36688,9,,2025-10-21T01:26:47.379703Z,1040805,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/014/11/1736852480.000000000.jpg,,"{""pan"":174.0500030517578,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:47.379714Z,1736852480
36693,9,,2025-10-21T01:26:48.377639Z,1040810,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/014/16/1736870567.000000000.jpg,,"{""pan"":174.0500030517578,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:48.377655Z,1736870567
34575,9,Abnormal,2025-10-21T00:46:17.308470Z,1040815,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/014/21/1736888613.000000000.jpg,,"{""pan"":174.0500030517578,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T00:46:17.308489Z,1736888613
36697,9,,2025-10-21T01:26:49.321163Z,1040820,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/015/02/1736906705.000000000.jpg,,"{""pan"":174.0500030517578,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:49.321177Z,1736906705
36702,9,,2025-10-21T01:26:50.810870Z,1040825,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/015/07/1736924781.000000000.jpg,,"{""pan"":174.0500030517578,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:50.810882Z,1736924781
36707,9,,2025-10-21T01:26:51.759455Z,1040830,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/015/12/1736942519.000000000.jpg,,"{""pan"":174.0500030517578,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:51.759474Z,1736942519
34577,9,Abnormal,2025-10-21T00:46:17.723500Z,1040835,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/015/17/1736960610.000000000.jpg,,"{""pan"":174.0500030517578,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T00:46:17.723513Z,1736960610
34581,9,Abnormal,2025-10-21T00:46:18.686390Z,1040840,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/015/22/1736978670.000000000.jpg,,"{""pan"":174.0500030517578,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T00:46:18.686404Z,1736978670
36717,9,,2025-10-21T01:26:54.222625Z,1040845,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/016/11/1737025280.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:54.222640Z,1737025280
36722,9,,2025-10-21T01:26:55.447562Z,1040850,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/016/16/1737043352.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:55.447572Z,1737043352
36723,9,,2025-10-21T01:26:55.711583Z,1040855,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/016/21/1737061391.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:55.711596Z,1737061391
36728,9,,2025-10-21T01:26:56.285963Z,1040860,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/017/02/1737079467.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:56.285971Z,1737079467
36730,9,,2025-10-21T01:26:56.523024Z,1040865,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/017/07/1737097531.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:56.523034Z,1737097531
36735,9,,2025-10-21T01:26:57.098704Z,1040870,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/017/12/1737115282.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:57.098713Z,1737115282
36740,9,,2025-10-21T01:26:57.706974Z,1040875,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/017/17/1737133365.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:57.706982Z,1737133365
36742,9,,2025-10-21T01:26:57.928116Z,1040880,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/017/22/1737151424.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:57.928124Z,1737151424
36747,9,,2025-10-21T01:26:58.515795Z,1040885,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/018/03/1737169456.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:58.515803Z,1737169456
36752,9,,2025-10-21T01:26:59.083834Z,1040890,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/018/08/1737187202.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:59.083842Z,1737187202
36757,9,,2025-10-21T01:26:59.652992Z,1040895,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/018/13/1737205291.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:26:59.653007Z,1737205291
34592,9,Abnormal,2025-10-21T00:46:21.574639Z,1040900,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/018/18/1737223344.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T00:46:21.574648Z,1737223344
36762,9,,2025-10-21T01:27:00.488141Z,1040905,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/018/23/1737241389.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:27:00.488152Z,1737241389
36767,9,,2025-10-21T01:27:01.775267Z,1040910,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/019/04/1737259438.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:27:01.775277Z,1737259438
34598,9,Abnormal,2025-10-21T00:46:23.337814Z,1040915,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/019/09/1737277211.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T00:46:23.337827Z,1737277211
36774,9,,2025-10-21T01:27:03.380804Z,1040920,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/019/14/1737295276.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:27:03.380828Z,1737295276
34600,9,Abnormal,2025-10-21T00:46:23.832776Z,1040925,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/019/20/1737316946.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T00:46:23.832789Z,1737316946
36781,9,,2025-10-21T01:27:05.411679Z,1040930,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/020/01/1737335009.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:27:05.411692Z,1737335009
36785,9,,2025-10-21T01:27:06.514015Z,1040935,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/020/06/1737353090.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:27:06.514034Z,1737353090
36789,9,,2025-10-21T01:27:07.180037Z,1040940,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/020/11/1737370861.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:27:07.180048Z,1737370861
36793,9,,2025-10-21T01:27:08.476173Z,1040945,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/020/16/1737388944.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:27:08.476184Z,1737388944
34609,9,Abnormal,2025-10-21T00:46:26.001586Z,1040950,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/020/21/1737406975.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T00:46:26.001599Z,1737406975
36799,9,,2025-10-21T01:27:10.175846Z,1040955,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/021/05/1737435904.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:27:10.175856Z,1737435904
36803,9,,2025-10-21T01:27:11.107868Z,1040960,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/021/10/1737453621.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:27:11.107878Z,1737453621
36808,9,,2025-10-21T01:27:12.236555Z,1040965,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/021/15/1737471718.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:27:12.236575Z,1737471718
34614,9,Abnormal,2025-10-21T00:46:27.634248Z,1040970,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/021/20/1737489758.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T00:46:27.634259Z,1737489758
36813,9,,2025-10-21T01:27:13.428459Z,1040975,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/022/01/1737507782.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:27:13.428472Z,1737507782
36817,9,,2025-10-21T01:27:14.482841Z,1040980,https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/022/06/1737525875.000000000.jpg,,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}",2025-10-21T01:27:14.482861Z,1737525875
